recipe_code_main,l1_2w_aor,l1_2w_aor_expected,l1_rar
RB31988,1.3668763102725368,1.3550828384596174,0.008703137164902452
RB32405,1.3372803666921314,1.3327713190186472,0.0033832118152155033
RB32407,1.2348555452003729,1.2303784279518761,0.0036388131868902995
RB32485,1.353287536800785,1.3815765686693802,-0.02047590593971982
RB32486,1.3081761006289307,1.344654556511553,-0.027128496092898913
RB32723,1.2927433628318583,1.2889746351467206,0.0029238183455089217
RB32723-SP-1,1.2646592709984152,1.277085231195558,-0.00972993806021083
RB32723-SP-2,1.3043478260869565,1.1489408594002561,0.13526106710820796
RB32723-SP-3,1,1.6803177646897685,-0.4048744701662863
RB32755,1.3342579750346741,1.3282678385547015,0.004509735390785696
RB32755-SP-1,1.3782234957020056,1.363580211198543,0.010738850845152692
RB32755-SP-2,1.3820224719101124,1.398384789215525,-0.01170086905378287
RB33324,1.2993503248375813,1.2845294841575852,0.01153795289464754
RB33640,1.3267489711934157,1.3019423332414517,0.01905356122049029
RB33640-SP-1,1.3407572383073496,1.346230511367506,-0.004065628444713032
RB33640-SP-2,1.9090909090909092,1.6115310155896798,0.1846442237987882
RB34061,1.4697885196374623,1.3949170279759526,0.053674512648361095
RB34063,1.2585871678548282,1.3285948891627222,-0.052693053299348924
RB34088,1.3407494145199064,1.2959825802205436,0.03454277471209877
RB34368,1.3547008547008548,1.3547799125435158,-0.00005835474967497145
RB34368-SP-1,1.4387096774193548,1.3710743104038772,0.04933019786181725
RB34368-SP-2,0.75,1.323723288005894,-0.4334163289294185
RB34663,1.2773775216138328,1.2913176570400082,-0.010795279806000146
RB35110,1.3102555807182141,1.3278517311104996,-0.013251592764479514
RB35129,1.3580746738641476,1.3294609762814191,0.02152278110694339
RB35315,1.4507192328183272,1.4207187646514583,0.021116401720947753
RB35665,1.319693094629156,1.2952891266698334,0.018840556488005644
RB35745,1.3439241917502787,1.3223135247064688,0.016343073439112787
RB36115,1.297872340425532,1.3802043901711725,-0.0596520706150121
RB36118,1.3742138364779874,1.377382368964518,-0.0023004015137150224
RB36127,1.4489690721649484,1.4552587080112251,-0.004322005298200371
RB36135,1.364963503649635,1.3390203168694765,0.019374752162694353
RB36687,1.421853388658368,1.3911187147036512,0.022093494703120387
RB37193,1.2985746436609151,1.3140240532920233,-0.011757326353656006
RB37244,1.404567699836868,1.3901007799751108,0.010407101463547175
RB37368,1.2628851137345234,1.2886506762092031,-0.01999421794467504
RB37762,1.2894356005788712,1.2961391995570446,-0.005171974569139204
RB37946,1.2725015518311609,1.2991235517607032,-0.02049227719215896
RB37948,1.3434343434343434,1.373997458912067,-0.022243938865740942
RB37948-SP-1,1.3770491803278688,1.355384102408874,0.01598445627367928
RB37948-SP-2,1.32,1.2954980915127978,0.018913118164914033
RB37951,1.3294262800740284,1.3329742755429,-0.0026617133833483075
RB37952,1.4142572283150547,1.3866814226140125,0.019886186727056332
RB37952-SP-1,1.4219066937119675,1.4033551921722989,0.013219391386547041
RB37952-SP-2,1.2537313432835822,1.3331123634468003,-0.05954563346631658
RB37960,1.294644167278063,1.3020722661623585,-0.005704828431826181
RB37960-SP-1,1.3092948717948718,1.2919610079901784,0.013416708164945668
RB37960-SP-2,1.3087855297157622,1.3189736880402256,-0.007724307480008408
RB38061,1.361856963613551,1.3589129380107299,0.0021664563788248437
RB38061-SP-1,1.3593073593073592,1.3681148387056978,-0.006437675514630592
RB38061-SP-2,1.6153846153846154,1.6575909551154153,-0.025462457791862847
RB38816,1.3681592039800996,1.3110190366076913,0.04358454437111803
RB39256,1.3518518518518519,1.3755262931008696,-0.01721118772338981
RB39260,1.3687943262411348,1.3010802330534506,0.05204451767649165
RB39488,1.345572354211663,1.299922128028174,0.03511766220391577
RB39502,1.3579021970233878,1.3540760860651984,0.002825624791371606
RB39636,1.283817951959545,1.2703666603783246,0.010588511176147009
RB40371,1.4202898550724639,1.4219499509846687,-0.0011674784411753736
RB40389,1.28659793814433,1.2365322097273381,0.04048881866816201
RB40445,1.356164383561644,1.2845022925618232,0.05578977275073371
RB40970,1.2823529411764707,1.3146228786366208,-0.02454691606585835
RB41135,1.3153225806451614,1.2788887442567463,0.028488667643712162
RB41455,1.3358024691358024,1.2686151997089523,0.05296111022654015
RB41658,1.159362549800797,1.2098384039541332,-0.04172115382382102
RB41692,1.383347788378144,1.3933187625678136,-0.007156276408202267
