recipe_code_main,l1_2w_aor,l1_2w_aor_expected,l1_rar
RB48470,1.3797979797979798,1.3243357766790058,0.041879260604176016
RB48470-SP-1,1.3504672897196262,1.3448255715181003,0.004195130075610676
RB48476,1.4471544715447155,1.3557387026431102,0.06742875210642252
RB48476-SP-1,1.225,1.3171928860511817,-0.06999194045723023
RB48476-SP-2,1.1369863013698631,1.4353789157676948,-0.2078842117018559
RB48802,1.2800345721694035,1.2928547246069286,-0.009916158554800325
RB48802-SP-1,1.3125,1.3343545529350178,-0.01637837026669331
RB48903,1.3986272439281944,1.3833507050028808,0.011043142472885625
RB49203,1.401809473124002,1.4246655146669756,-0.016043093138473408
RB49203-SP-1,1.4914675767918089,1.4477127569785497,0.030223412484516432
RB49204,1.2001545595054095,1.20532583380278,-0.004290353821634341
RB49204-SP-1,1.3170731707317074,1.2377799772695686,0.06406081445674405
RB49204-SP-2,1.6,1.5233314926457537,0.05032949671452447
RB49205,1.348201438848921,1.3485307298245144,-0.00024418499950407124
RB49205-SP-1,1.3393939393939394,1.3051364757905597,0.026248184951408238
RB49375,1.3593329747175902,1.3713164448929491,-0.0087386614664966
RB49444,1.3134248049502286,1.296469112178108,0.013078362309484115
RB49525,1.2802197802197801,1.3099148437243888,-0.02266946103166423
RB49525-SP-1,1.3072916666666667,1.31379300059814,-0.004948522277492318
RB49525-SP-2,1.400709219858156,1.312816951507956,0.06694937039717797
RB49572,1.2886168910648714,1.2892784539965236,-0.0005131264930405832
RB50161,1.4214723926380368,1.384616740883294,0.026617944638767987
RB51141,1.139892578125,1.1719772143258018,-0.027376501700384193
RB51141-SP-1,1.1428571428571428,1.2068311220306944,-0.05300988514938587
RB51141-SP-2,1,1.299791756915179,-0.2306459902674567
RB51141-SP-3,0.4358974358974359,1.1471180138627268,-0.6200064591178158
RB51141-SP-4,1.4545454545454546,1.3958759113059513,0.04203062948812786
RB51197,1.343978102189781,1.3446209517134722,-0.00047808977159846666
RB51197-SP-1,1.3046875,1.3239058705843627,-0.014516417678456128
RB51198,1.353120665742025,1.3235950074321206,0.022307169598037913
RB51198-SP-1,1.3266666666666667,1.3517024327904505,-0.01852165500072389
RB51201,1.3391431829288158,1.335424467623111,0.0027846691414330493
RB51201-SP-1,1.4081632653061225,1.2857366443153067,0.09521904935361913
RB51201-SP-3,1.0588235294117647,1.1518089488199819,-0.08072989839459055
RB51201-SP-4,1.375,1.2935972015490538,0.06292746950400652
RB51201-SP-5,1.625,1.3903547737560755,0.1687664405323146
RB51221,1.410621761658031,1.3837246225204163,0.01943821675198798
RB51222,1.1893828366715518,1.1995073024193388,-0.008440520309769273
RB51222-SP-1,1.453125,1.3211746439957988,0.09987351528721944
RB51222-SP-2,1.5714285714285714,1.2542060007940516,0.2529270075519352
RB51222-SP-3,1.8,1.2309779004566392,0.4622520837557509
RB51222-SP-4,1.4444444444444444,1.3747072134582852,0.05072878814007575
RB51444,1.3283154121863798,1.3450984058573503,-0.012477149328173565
RB51444-SP-1,1,1.1779913088612324,-0.15109730226558038
RB51444-SP-2,1.4285714285714286,1.1957814141089944,0.19467606011914107
RB51444-SP-3,1.3114754098360655,1.338643037871744,-0.0202949010804786
RB51444-SP-4,1.2008501594048884,1.1359279123427222,0.057153492186199806
RB51445,1.3564044156299282,1.3849031800728455,-0.02057816376840027
RB51445-SP-1,1.2704626334519573,1.1840338400341779,0.07299520545399663
RB51445-SP-2,1.1891891891891893,1.329384213551601,-0.10545861981305216
RB51445-SP-3,1.3703703703703705,1.2680517791174564,0.08068960032856554
RB51445-SP-4,1.360655737704918,1.3282087039544324,0.024429168137418467
RB51459,1.2254152823920266,1.2368657226320992,-0.009257625973905781
RB51459-SP-1,1.8333333333333333,1.2876663824804826,0.4237642282791534
RB51459-SP-2,1.1666666666666667,1.5352997456089172,-0.24010495670084708
RB51459-SP-3,1.6363636363636365,1.323934849059845,0.23598501657815985
RB51459-SP-4,1.5,1.3795200443724052,0.08733469014754736
RB51491,1.299802110817942,1.3030809238750583,-0.0025162006419109373
RB51491-SP-1,1.3571428571428572,1.370322833769745,-0.0096181544246986
RB51491-SP-2,1,1.3938860589181812,-0.28258124571809173
RB51491-SP-3,1.9166666666666667,1.5581102573167331,0.23012261659031363
RB51491-SP-4,1.330935251798561,1.1978367789197266,0.11111570058724518
RB51600,1.2912063632346442,1.3087436090105435,-0.01340006220863832
RB51885,1.3221059516023546,1.3333610616583011,-0.00844115699760184
RB51885-DP-1,1.3421052631578947,1.294767942584497,0.03656046695047732
RB52504,1.271889400921659,1.2768341736666655,-0.003872682018532303
RB52504-SP-1,1.1876543209876542,1.2692535292187592,-0.06428913243308454
RB52873,1.184887459807074,1.1730452483283211,0.010095272535845412
RB52887,1.3592360882449785,1.3483535553282917,0.008070978767907189
RB52887-SP-1,1.3042998897464169,1.3257897518093973,-0.016209102562191102
RB53367,1.3329207920792079,1.3484234265575477,-0.011496859349230615
RB53597,1.4120290356031802,1.4165731032812654,-0.0032077890421325916
RB53669,1.5668016194331984,1.4909301166941342,0.050888704902745774
RB53725,1.335988414192614,1.3408174605584713,-0.003601568824921131
RB53736,1.3319268635724333,1.3435522179805717,-0.008652700097962707
RB53831,1.2732260424286759,1.2768250620092179,-0.0028187256716893927
RB53831-SP-1,1.3047404063205417,1.2982181289381531,0.005024022725459432
RB54090,1.2022562449637388,1.2137293909469666,-0.009452803951856437
RB54090-SP-1,1.4,1.3923733014443562,0.005477481181039856
RB54438,1.2802005012531328,1.3160571488905115,-0.02724550956438876
RB54438-SP-1,1.3115671641791045,1.313179432577317,-0.0012277594045531082
RB54603,1.2869565217391303,1.3625453473513782,-0.05547619076251897
RB55262,1.3461836998706338,1.3345173657015432,0.008741987529669926
RB55262-SP-1,1.358807082945014,1.356507779274182,0.0016950169442171426
RBP154872,0.9981923355025307,1.006143958864799,-0.007903067242226114
